ano,mes,ceasa,produto,categoria,preco_medio_kg,quantidade_kg,fonte_arquivo,fonte_aba
2024,4,CEASA/ES - Vitória,ALFACE,Hortaliças,5.122200071553506,50312.0,tabelas-de-dados-boletim-hortigranjeiro-agosto-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-julho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-junho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-maio-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Alface; Quantidade-Alface
2024,4,CEASA/ES - Vitória,BANANA,Frutas,3.6633405473787017,2850458.0,tabelas-de-dados-boletim-hortigranjeiro-agosto-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-julho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-junho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-maio-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Banana; Quantidade-Banana
2024,4,CEASA/ES - Vitória,BATATA,Hortaliças,3.634450289519892,4399525.0,tabelas-de-dados-boletim-hortigranjeiro-agosto-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-julho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-junho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-maio-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Batata; Quantidade-Batata
2024,4,CEASA/ES - Vitória,CEBOLA,Hortaliças,7.330759786595408,1080764.0,tabelas-de-dados-boletim-hortigranjeiro-agosto-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-julho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-junho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-maio-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Cebola; Quantidade-Cebola
2024,4,CEASA/ES - Vitória,CENOURA,Hortaliças,7.487614148278231,1047760.0,tabelas-de-dados-boletim-hortigranjeiro-agosto-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-julho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-junho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-maio-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Cenoura; Quantidade-Cenoura
2024,4,CEASA/ES - Vitória,LARANJA,Frutas,3.5073689557616956,3396830.0,tabelas-de-dados-boletim-hortigranjeiro-agosto-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-julho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-junho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-maio-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Laranja; Quantidade-Laranja
2024,4,CEASA/ES - Vitória,MACA,Frutas,9.22358808478716,2239490.0,tabelas-de-dados-boletim-hortigranjeiro-agosto-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-julho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-junho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-maio-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Maçã; Quantidade-Maçã
2024,4,CEASA/ES - Vitória,MAMAO,Frutas,9.369600651567428,493579.0,tabelas-de-dados-boletim-hortigranjeiro-agosto-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-julho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-junho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-maio-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Mamão; Quantidade-Mamão
2024,4,CEASA/ES - Vitória,MELANCIA,Frutas,2.9040657079070664,1203569.0,tabelas-de-dados-boletim-hortigranjeiro-agosto-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-julho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-junho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-maio-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Melancia; Quantidade-Melancia
2024,4,CEASA/ES - Vitória,TOMATE,Hortaliças,5.525880234445085,1295314.0,tabelas-de-dados-boletim-hortigranjeiro-agosto-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-julho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-junho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-maio-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Tomate; Quantidade-Tomate
2024,5,CEASA/ES - Vitória,ALFACE,Hortaliças,4.860100210970464,72048.0,tabelas-de-dados-boletim-hortigranjeiro-agosto-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-julho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-junho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Alface; Quantidade-Alface
2024,5,CEASA/ES - Vitória,BANANA,Frutas,3.3869299244819997,3162160.0,tabelas-de-dados-boletim-hortigranjeiro-agosto-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-julho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-junho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Banana; Quantidade-Banana
2024,5,CEASA/ES - Vitória,BATATA,Hortaliças,6.371147330442076,3597281.0,tabelas-de-dados-boletim-hortigranjeiro-agosto-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-julho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-junho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Batata; Quantidade-Batata
2024,5,CEASA/ES - Vitória,CEBOLA,Hortaliças,5.988924927614876,1076188.0,tabelas-de-dados-boletim-hortigranjeiro-agosto-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-julho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-junho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Cebola; Quantidade-Cebola
2024,5,CEASA/ES - Vitória,CENOURA,Hortaliças,6.7949606463831556,975768.0,tabelas-de-dados-boletim-hortigranjeiro-agosto-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-julho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-junho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Cenoura; Quantidade-Cenoura
2024,5,CEASA/ES - Vitória,LARANJA,Frutas,2.9193164630909187,3002486.0,tabelas-de-dados-boletim-hortigranjeiro-agosto-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-julho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-junho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Laranja; Quantidade-Laranja
2024,5,CEASA/ES - Vitória,MACA,Frutas,9.798236461323386,1907018.0,tabelas-de-dados-boletim-hortigranjeiro-agosto-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-julho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-junho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Maçã; Quantidade-Maçã
2024,5,CEASA/ES - Vitória,MAMAO,Frutas,5.332837473198791,562941.0,tabelas-de-dados-boletim-hortigranjeiro-agosto-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-julho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-junho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Mamão; Quantidade-Mamão
2024,5,CEASA/ES - Vitória,MELANCIA,Frutas,3.17233792641346,774571.0,tabelas-de-dados-boletim-hortigranjeiro-agosto-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-julho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-junho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Melancia; Quantidade-Melancia
2024,5,CEASA/ES - Vitória,TOMATE,Hortaliças,4.8764782165863325,1805571.0,tabelas-de-dados-boletim-hortigranjeiro-agosto-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-julho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-junho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Tomate; Quantidade-Tomate
2024,6,CEASA/ES - Vitória,ALFACE,Hortaliças,4.498500073652165,81464.0,tabelas-de-dados-boletim-hortigranjeiro-agosto-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-julho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Alface; Quantidade-Alface
2024,6,CEASA/ES - Vitória,BANANA,Frutas,4.10941213265625,3067869.0,tabelas-de-dados-boletim-hortigranjeiro-agosto-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-julho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Banana; Quantidade-Banana
2024,6,CEASA/ES - Vitória,BATATA,Hortaliças,6.566122076565471,3438678.0,tabelas-de-dados-boletim-hortigranjeiro-agosto-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-julho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Batata; Quantidade-Batata
2024,6,CEASA/ES - Vitória,CEBOLA,Hortaliças,6.325097584014254,1302160.0,tabelas-de-dados-boletim-hortigranjeiro-agosto-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-julho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Cebola; Quantidade-Cebola
2024,6,CEASA/ES - Vitória,CENOURA,Hortaliças,4.6497136893372755,804860.0,tabelas-de-dados-boletim-hortigranjeiro-agosto-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-julho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Cenoura; Quantidade-Cenoura
2024,6,CEASA/ES - Vitória,LARANJA,Frutas,2.906617533369832,3581753.0,tabelas-de-dados-boletim-hortigranjeiro-agosto-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-julho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Laranja; Quantidade-Laranja
2024,6,CEASA/ES - Vitória,MACA,Frutas,9.32140063581773,2052475.0,tabelas-de-dados-boletim-hortigranjeiro-agosto-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-julho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Maçã; Quantidade-Maçã
2024,6,CEASA/ES - Vitória,MAMAO,Frutas,3.1017254312735645,1382305.0,tabelas-de-dados-boletim-hortigranjeiro-agosto-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-julho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Mamão; Quantidade-Mamão
2024,6,CEASA/ES - Vitória,MELANCIA,Frutas,2.2818828649984133,1248252.0,tabelas-de-dados-boletim-hortigranjeiro-agosto-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-julho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Melancia; Quantidade-Melancia
2024,6,CEASA/ES - Vitória,TOMATE,Hortaliças,4.849884608520327,1658528.0,tabelas-de-dados-boletim-hortigranjeiro-agosto-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-julho-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Tomate; Quantidade-Tomate
2024,7,CEASA/ES - Vitória,ALFACE,Hortaliças,3.894822503492359,118115.0,tabelas-de-dados-boletim-hortigranjeiro-agosto-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Alface; Quantidade-Alface
2024,7,CEASA/ES - Vitória,BANANA,Frutas,4.238028842945587,3236840.0,tabelas-de-dados-boletim-hortigranjeiro-agosto-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Banana; Quantidade-Banana
2024,7,CEASA/ES - Vitória,BATATA,Hortaliças,5.911379406207187,4003585.0,tabelas-de-dados-boletim-hortigranjeiro-agosto-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Batata; Quantidade-Batata
2024,7,CEASA/ES - Vitória,CEBOLA,Hortaliças,4.894132155635063,1073280.0,tabelas-de-dados-boletim-hortigranjeiro-agosto-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Cebola; Quantidade-Cebola
2024,7,CEASA/ES - Vitória,CENOURA,Hortaliças,2.5215995286543658,1043820.0,tabelas-de-dados-boletim-hortigranjeiro-agosto-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Cenoura; Quantidade-Cenoura
2024,7,CEASA/ES - Vitória,LARANJA,Frutas,3.0307267037002568,3985751.0,tabelas-de-dados-boletim-hortigranjeiro-agosto-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Laranja; Quantidade-Laranja
2024,7,CEASA/ES - Vitória,MACA,Frutas,9.562008094225037,2238386.0,tabelas-de-dados-boletim-hortigranjeiro-agosto-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Maçã; Quantidade-Maçã
2024,7,CEASA/ES - Vitória,MAMAO,Frutas,2.4654922073218826,1584469.5,tabelas-de-dados-boletim-hortigranjeiro-agosto-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Mamão; Quantidade-Mamão
2024,7,CEASA/ES - Vitória,MELANCIA,Frutas,2.0763749554230166,1242233.0,tabelas-de-dados-boletim-hortigranjeiro-agosto-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Melancia; Quantidade-Melancia
2024,7,CEASA/ES - Vitória,TOMATE,Hortaliças,2.753257469033263,2615064.0,tabelas-de-dados-boletim-hortigranjeiro-agosto-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Tomate; Quantidade-Tomate
2024,8,CEASA/ES - Vitória,ALFACE,Hortaliças,2.834300104170542,107516.0,tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Alface; Quantidade-Alface
2024,8,CEASA/ES - Vitória,BANANA,Frutas,3.627393453888236,3501254.0,tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Banana; Quantidade-Banana
2024,8,CEASA/ES - Vitória,BATATA,Hortaliças,4.385475541076373,4327439.0,tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Batata; Quantidade-Batata
2024,8,CEASA/ES - Vitória,CEBOLA,Hortaliças,3.2294330326212473,1385600.0,tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Cebola; Quantidade-Cebola
2024,8,CEASA/ES - Vitória,CENOURA,Hortaliças,1.9657785500427716,841680.0,tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Cenoura; Quantidade-Cenoura
2024,8,CEASA/ES - Vitória,LARANJA,Frutas,3.424204298842515,3862342.0,tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Laranja; Quantidade-Laranja
2024,8,CEASA/ES - Vitória,MACA,Frutas,9.303356698712362,2345921.0,tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Maçã; Quantidade-Maçã
2024,8,CEASA/ES - Vitória,MAMAO,Frutas,5.487253234583326,729924.0,tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Mamão; Quantidade-Mamão
2024,8,CEASA/ES - Vitória,MELANCIA,Frutas,2.1820530172612327,1389472.0,tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Melancia; Quantidade-Melancia
2024,8,CEASA/ES - Vitória,TOMATE,Hortaliças,1.6655331990883102,2447763.0,tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-setembro-2024.xlsx,Preços-Tomate; Quantidade-Tomate
2024,9,CEASA/ES - Vitória,ALFACE,Hortaliças,2.384299968416989,85489.0,tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx,Preços-Alface; Quantidade-Alface
